0.00169363	0.010994313
0.001705628	0.011079287
0.001716086	0.011163532
0.001724931	0.011247009
0.00173184	0.011329434
-0.00784224	0.019079883
0	0
-1.061697662	-0.191216335
-1.092103794	-0.1649803
-1.089900427	-0.166229675
-1.087088093	-0.162149764
-1.08527195	-0.15154663
-1.085795694	-0.13308733
-1.091371544	-0.105917988
-1.10619773	-0.06998565
-1.134677674	-0.028086102
-1.185302985	0.021431321
-1.267124596	0.072636641
-1.395566901	0.115693722
-1.594225702	0.125510826
-1.888127372	0.027635168
-2.234394377	-0.259836775
0	0
0	0
0	0
0	0
-0.028289642	-0.71551257
-0.066657846	-0.423241209
-0.094284741	-0.222210004
-0.100059746	-0.067318939
-0.082115743	0.060497852
-0.039062823	0.165834095
0.028283106	0.243878954
0.110150141	0.283727957
0.183796789	0.285252028
0.232547791	0.263845033
0.275309573	0.244284546
0.296792607	0.211193666
0.306935707	0.166931393
0.29670242	0.125901525
0.274766385	0.098430761
0.248167122	0.085572464
0.223048988	0.084578177
0.202801841	0.091734908
0.188712787	0.103497594
0.180694948	0.116940201
0.177842237	0.129905232
0.178963365	0.140856536
0.182721417	0.149404987
0.187871156	0.155135065
0.192991936	0.157369294
0.197506232	0.156672044
0.200153085	0.153853339
0.200189242	0.14983828
0.197619337	0.145753339
0.193064995	0.143018533
0.187356182	0.142228283
0.181373333	0.14350976
0.175852505	0.146636175
0.171307265	0.151185056
0.168044743	0.156668486
0.166408062	0.162452344
0.166313159	0.168418314
0.16769409	0.174080628
0.170294196	0.178926545
0.173796085	0.182398151
0.177716638	0.18413081
0.181509606	0.184508767
0.184836665	0.183869517
0.1872305	0.182949862
0.189048794	0.181968979
0.190602652	0.18111899
0.192173968	0.180403537
0.193913081	0.179740624
0.19584142	0.179102864
0.197954186	0.178615608
0.200049577	0.178699258
0.202607154	0.179124708
0.206171429	0.179481731
0.210879667	0.179233676
0.215233365	0.177468749
0.218915875	0.174459329
0.221528805	0.171281863
0.223246571	0.169334991
0.22538358	0.168969197
0.229406483	0.169669012
0.236270099	0.169707403
0.245495943	0.166387295
0.254116129	0.157066052
0.25641382	0.142231179
0.249289573	0.134279945
0.242711327	0.14669914
0.259386007	0.177332311
0.292776406	0.176480088
0.336511956	0.136608746
0.325476091	0.066901929
0.263431994	0.021866534
0.181528471	0.024046733
0.101831458	0.070495329
0.032098165	0.157504491
-0.028928395	0.289497419
-0.093220704	0.485954507
-0.204089855	0.785447748
0	0
0	0
0	0
0	0
-2.050731379	-0.71455113
-1.601557295	-0.823760517
